ID	Form	Last_form	Rarity	Name (E)	Name (J)	Group	Level	PV	KB	Movement Speed	AP	DPS	Target	Attack Frequency	Range	Cost	Respawn	Ability	Strength_White	Strength_Red	Strength_Floating	Strength_Black	Strength_Metal	Strength_Angel	Strength_Alien	Strength_Zombies	Strength_Relic	Resist_White	Resist_Red	Resist_Floating	Resist_Black	Resist_Metal	Resist_Angel	Resist_Alien	Resist_Zombies	Resist_Relic	Shockwave	Critic	Owned	DPS_White	DPS_Red	DPS_Floating	DPS_Black	DPS_Metal	DPS_Angel	DPS_Alien	DPS_Zombies	DPS_Relic	Min_Range	Max_Range
461	1	0	激レア	Kotomine & Gilgamesh Cats	ネコ言峰＆ネコギルガメッシュ		Lv 30 + 0	20,400	4	8	11220	2422	範囲	139	300	1170	506	対黒い敵50％の確率で150～180F攻撃力50％に低下残り体力50％以下で攻撃力50％上昇	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	2422	2422	2422	2422	2422	2422	2422	2422	2422	0	300	no_update
461	2	1	激レア	Gilgamesh & Kotomine Cats	ネコギルガメッシュ＆ネコ言峰		Lv 30 + 0	20,400	4	8	11220	2422	範囲	139	300	1170	506	対ゾンビ50％の確率で150～180F攻撃力50％に低下対ゾンビゾンビキラー（撃破時蘇生無効）残り体力50％以下で攻撃力50％上昇	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	2422	2422	2422	2422	2422	2422	2422	2422	2422	0	300	no_update
462	1	0	伝説レア	Legeluga	レジェルガ	Tales of the Nekoluga	Lv 30 + 0	8,500	5	4	2550	510	単体	150	140	4500	9746	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	510	510	510	510	510	510	510	510	510	0	140	no_update
462	2	1	伝説レア	Legelan Pasalan	レジェランパサラン	Tales of the Nekoluga	Lv 30 + 0	51,000	5	20	42500	12143	範囲	105	300	4500	3746	遠方範囲全方位攻撃（-700～300）無効（波動ふっとばす止める遅くする攻撃力低下ワープ）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	12143	12143	12143	12143	12143	12143	12143	12143	12143	-700	300	no_update
463	1	0	EX	Filibuster Cat X	フィリバスターX		Lv 30 + 0	27,200	1	7	17000	881	範囲	579	575	3750	4546	対白い敵100％の確率で120F動きを止める遠方範囲全方位攻撃（-500～575）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	881	881	881	881	881	881	881	881	881	-500	575	no_update
463	2	1	EX	Filibuster Cat Y	フィリバスターY		Lv 30 + 0	27,200	1	7	17000	881	範囲	579	575	3750	4546	対白い敵100％の確率で120F動きを止める遠方範囲全方位攻撃（-500～575）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	881	881	881	881	881	881	881	881	881	-500	575	no_update
464	1	0	伝説レア	Mighty Kristul Muu	終末兵器ムー	Frontline Assault Iron Legion	Lv 30 + 0	153,000	1	1	30600	6375	範囲	144	400	4650	5246	対ゾンビ極ダメージ（与ダメx5～6）対ゾンビ打たれ強い（被ダメ1/4～1/5）対ゾンビゾンビキラー（撃破時蘇生無効）遠方範囲全方位攻撃（-450～400）波動ストッパー	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	0.25	1	0	0	0	6375	6375	6375	6375	6375	6375	6375	31875	6375	-450	400	no_update
464	2	1	伝説レア	Doom Engine Pandora	極秘研究機関パンドラ	Frontline Assault Iron Legion	Lv 30 + 0	153,000	1	1	30600	6375	範囲	144	400	4650	5246	対ゾンビ極ダメージ（与ダメx5～6）対ゾンビ打たれ強い（被ダメ1/4～1/5）対ゾンビゾンビキラー（撃破時蘇生無効）遠方範囲全方位攻撃（-450～400）波動ストッパー	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	0.25	1	0	0	0	6375	6375	6375	6375	6375	6375	6375	31875	6375	-450	400	no_update
465	1	0	EX	Dogumaru	土偶戦士ドグ丸		Lv 30 + 0	61,200	2	15	35700	4718	範囲	227	350	3900	3146	対白い敵打たれ強い（被ダメ1/4）無効（ワープ古代の呪い）	1	1	1	1	1	1	1	1	1	0.25	1	1	1	1	1	1	1	1	0	0	1	4718	4718	4718	4718	4718	4718	4718	4718	4718	0	350	no_update
465	2	1	EX	Doguemon	土偶戦士ドグえもん		Lv 30 + 0	81,600	2	15	40800	5392	範囲	227	350	3900	3146	対白い敵打たれ強い（被ダメ1/4）無効（ワープ古代の呪い）	1	1	1	1	1	1	1	1	1	0.25	1	1	1	1	1	1	1	1	0	0	1	5392	5392	5392	5392	5392	5392	5392	5392	5392	0	350	no_update
467	1	0	伝説レア	Black Zeus	ブラックゼウス	Bikkuriman	Lv 30 + 0	61,200	3	10	34000	3579	範囲	285	455	4950	4546	対白い敵極ダメージ（与ダメx5）遠方範囲攻撃（300～700）無効（攻撃力低下）	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	17895	3579	3579	3579	3579	3579	3579	3579	3579	300	700	no_update
467	2	1	伝説レア	Darkness God Black Zeus	闇次神子ブラックゼウス	Bikkuriman	Lv 30 + 0	76,500	3	10	42500	4474	範囲	285	455	4950	4546	対白い敵極ダメージ（与ダメx5）遠方範囲攻撃（300～700）無効（攻撃力低下）	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	22370	4474	4474	4474	4474	4474	4474	4474	4474	300	700	no_update
468	1	0	超激レア	Super Zeus	スーパーゼウス	Bikkuriman	Lv 30 + 0	20,400	5	9	30600	3841	範囲	239	425	4800	4746	対全敵（白無魔使除く）打たれ強い（被ダメ1/4～1/5）対全敵（白無魔使除く）100％の確率で90～108F攻撃力50％に低下無効（ふっとばす止める遅くする攻撃力低下）	1	1	1	1	1	1	1	1	1	1	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0	0	0	3841	3841	3841	3841	3841	3841	3841	3841	3841	0	425	no_update
468	2	1	超激レア	Almighty God Super Zeus	全能神スーパーゼウス	Bikkuriman	Lv 30 + 0	25,500	5	9	40800	5121	範囲	239	425	4800	4746	対全敵（白無魔使除く）打たれ強い（被ダメ1/4～1/5）対全敵（白無魔使除く）100％の確率で90～108F攻撃力50％に低下無効（ふっとばす止める遅くする攻撃力低下）	1	1	1	1	1	1	1	1	1	1	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0	0	0	5121	5121	5121	5121	5121	5121	5121	5121	5121	0	425	no_update
469	1	0	超激レア	Saint Phoenix	聖フェニックス	Bikkuriman	Lv 30 + 0	20,400	4	6	17000	1962	範囲	260	325	1200	746	対黒い敵浮いてる敵エイリアン50％の確率で100～120F動きを止める	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1962	1962	1962	1962	1962	1962	1962	1962	1962	0	325	no_update
469	2	0	超激レア	Holy Saint Pheonix	聖戦衣化聖フェニックス	Bikkuriman	Lv 30 + 0	20,400	4	12	17000	1962	範囲	260	325	1200	746	対黒い敵浮いてる敵エイリアン50％の確率で100～120F動きを止める	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1962	1962	1962	1962	1962	1962	1962	1962	1962	0	325	no_update
469	3	1	超激レア	Head Rokoko	ヘッドロココ	Bikkuriman	Lv 30 + 0	51,000	4	18	30600	3531	範囲	260	400	3600	2746	対黒い敵浮いてる敵エイリアンめっぽう強い（与ダメx1.5～1.8被ダメ1/2～1/2.5）対黒い敵浮いてる敵エイリアン100％の確率で100～120F動きを止める	1	1	1.5	1.5	1	1	1.5	1	1	1	1	0.5	0.5	1	1	0.5	1	1	0	0	0	3531	3531	5296	5296	3531	3531	5296	3531	3531	0	400	no_update
470	1	0	超激レア	Super Devil	スーパーデビル	Bikkuriman	Lv 30 + 0	30,600	3	4	20400	2539	範囲	241	550	4200	3746	対天使100％の確率で150～180F動きを遅くする遠方範囲攻撃（400～800）無効（遅くする）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	2539	2539	2539	2539	2539	2539	2539	2539	2539	400	800	no_update
470	2	1	超激レア	False God Super Devil	偽神スーパーデビル	Bikkuriman	Lv 30 + 0	40,800	3	4	27200	3386	範囲	241	550	4200	3746	対天使100％の確率で150～180F動きを遅くする遠方範囲攻撃（400～800）無効（遅くする）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	3386	3386	3386	3386	3386	3386	3386	3386	3386	400	800	no_update
471	1	0	超激レア	Satan Maria	サタンマリア	Bikkuriman	Lv 30 + 0	23,800	4	14	33660	6473	範囲	156	370	4050	2546	対赤い敵超ダメージ（与ダメx3～4）無効（波動）	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	6473	19419	6473	6473	6473	6473	6473	6473	6473	0	370	no_update
471	2	1	超激レア	Wonder Maria	ワンダーマリア	Bikkuriman	Lv 30 + 0	28,560	4	28	39270	7552	範囲	156	370	4050	2546	対赤い敵超ダメージ（与ダメx3～4）無効（波動）	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	7552	22656	7552	7552	7552	7552	7552	7552	7552	0	370	no_update
472	1	0	超激レア	Herchrist	ヘラクライスト	Bikkuriman	Lv 30 + 0	102,000	2	4	153000	19367	単体	237	360	4500	2246	対浮いてる敵めっぽう強い（与ダメx1.5～1.8被ダメ1/2～1/2.5）無効（遅くするワープ）	1	1	1	1	1	1	1.5	1	1	1	1	1	1	1	1	0.5	1	1	0	0	0	19367	19367	19367	19367	19367	19367	29050	19367	19367	0	360	no_update
472	2	1	超激レア	Perfect Herchrist	完璧ヘラクライスト	Bikkuriman	Lv 30 + 0	102,000	2	4	153000	19367	単体	237	360	4500	2246	対エイリアンめっぽう強い（与ダメx1.5～1.8被ダメ1/2～1/2.5）無効（遅くするワープ）	1	1	1	1	1	1	1.5	1	1	1	1	1	1	1	1	0.5	1	1	0	0	0	19367	19367	19367	19367	19367	19367	29050	19367	19367	0	360	no_update
473	1	0	激レア	Nero Mashin	ネロ魔身		Lv 30 + 0	20,400	4	9	16575	2688	範囲	185	225	1485	866	3連続攻撃5,5255,5255,525（51F90F130F）対ゾンビ超ダメージ（与ダメx3～4）対ゾンビゾンビキラー（撃破時蘇生無効）	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	0	0	0	2688	2688	2688	2688	2688	2688	2688	8064	2688	0	225	no_update
473	2	1	激レア	Magical Nero	魔肖ネロ		Lv 30 + 0	25,500	4	9	21675	3515	範囲	185	225	1485	866	3連続攻撃7,2257,2257,225（51F90F130F）対ゾンビ超ダメージ（与ダメx3～4）対ゾンビゾンビキラー（撃破時蘇生無効）	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	0	0	0	3515	3515	3515	3515	3515	3515	3515	10545	3515	0	225	no_update
474	1	0	レア	Yamato Ouji	ヤマト王子		Lv 30 + 0	6,800	3	35	2720	623	範囲	131	250	900	946	対エイリアンゾンビ超ダメージ（与ダメx3～4）対ゾンビゾンビキラー（撃破時蘇生無効）	1	1	1	1	1	1	3	3	1	1	1	1	1	1	1	1	1	1	0	0	0	623	623	623	623	623	623	1869	1869	623	0	250	no_update
474	2	0	レア	Holy Emperor Yamato	ヤマト神帝		Lv 30 + 0	7,650	3	35	3400	779	範囲	131	250	900	946	対エイリアンゾンビ超ダメージ（与ダメx3～4）対ゾンビゾンビキラー（撃破時蘇生無効）	1	1	1	1	1	1	3	3	1	1	1	1	1	1	1	1	1	1	0	0	0	779	779	779	779	779	779	2337	2337	779	0	250	no_update
474	3	1	レア	Yamato Devil	ヤマト爆神		Lv 30 + 0	8,500	3	35	4080	934	範囲	131	250	900	946	対エイリアンゾンビ超ダメージ（与ダメx3～4）対ゾンビゾンビキラー（撃破時蘇生無効）	1	1	1	1	1	1	3	3	1	1	1	1	1	1	1	1	1	1	0	0	0	934	934	934	934	934	934	2802	2802	934	0	250	no_update
475	1	0	EX	Crucifix Angel	十字架天使		Lv 30 + 20	6,480	3	8	1215	166	単体	220	400	600	746	対赤い敵50％の確率で200～240F攻撃力50％に低下	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	166	166	166	166	166	166	166	166	166	0	400	no_update
475	2	0	EX	Cross Angel	クロスエンジェル		Lv 30 + 20	8,100	3	8	1350	184	単体	220	400	600	746	対赤い敵黒い敵50％の確率で200～240F攻撃力50％に低下	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	184	184	184	184	184	184	184	184	184	0	400	no_update
475	3	1	EX	Strike Angel	ストライク天使		Lv 30 + 20	9,720	3	8	1485	203	単体	220	400	600	746	対赤い敵黒い敵ゾンビ50％の確率で200～240F攻撃力50％に低下対ゾンビゾンビキラー（撃破時蘇生無効）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	203	203	203	203	203	203	203	203	203	0	400	no_update
476	1	0	EX	Wakagamiko Cat	ネコ若神子		Lv 30 + 20	34,560	3	8	9990	3655	範囲	82	250	1230	736	対黒い敵めっぽう強い（与ダメx1.5～1.8被ダメ1/2～1/2.5）	1	1	1	1.5	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	0	0	0	3655	3655	3655	5482	3655	3655	3655	3655	3655	0	250	no_update
476	2	1	EX	Holy Emperor Cat	ネコ神帝		Lv 30 + 20	34,560	3	8	9990	3655	範囲	82	250	1230	736	対黒い敵めっぽう強い（与ダメx1.5～1.8被ダメ1/2～1/2.5）	1	1	1	1.5	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	0	0	0	3655	3655	3655	5482	3655	3655	3655	3655	3655	0	250	no_update
477	1	0	EX	Devil Cat	ネコデビル		Lv 30 + 20	33,750	3	10	14715	3806	範囲	116	250	1260	716	対天使めっぽう強い（与ダメx1.5～1.8被ダメ1/2～1/2.5）	1	1	1	1	1	1.5	1	1	1	1	1	1	1	1	0.5	1	1	1	0	0	0	3806	3806	3806	3806	3806	5709	3806	3806	3806	0	250	no_update
477	2	1	EX	Evil God Cat	ネコ邪神		Lv 30 + 20	33,750	3	10	14715	3806	範囲	116	250	1260	716	対天使めっぽう強い（与ダメx1.5～1.8被ダメ1/2～1/2.5）	1	1	1	1	1	1.5	1	1	1	1	1	1	1	1	0.5	1	1	1	0	0	0	3806	3806	3806	3806	3806	5709	3806	3806	3806	0	250	no_update
478	1	0	EX	Assistant Cat	ネコの助		Lv 30 + 20	36,180	3	6	23490	3506	範囲	201	250	1245	726	対エイリアンめっぽう強い（与ダメx1.5～1.8被ダメ1/2～1/2.5）	1	1	1	1	1	1	1.5	1	1	1	1	1	1	1	1	0.5	1	1	0	0	0	3506	3506	3506	3506	3506	3506	5259	3506	3506	0	250	no_update
478	2	1	EX	Old Guard Cat	ネコ老守		Lv 30 + 20	36,180	3	6	23490	3506	範囲	201	250	1245	726	対エイリアンめっぽう強い（与ダメx1.5～1.8被ダメ1/2～1/2.5）	1	1	1	1	1	1	1.5	1	1	1	1	1	1	1	1	0.5	1	1	0	0	0	3506	3506	3506	3506	3506	3506	5259	3506	3506	0	250	no_update
479	1	1	伝説レア	Lumina	幻の精霊ルミナ	Nature's Guardians Elemental Pixies	Lv 30 + 0	21,250	3	32	8500	1875	範囲	136	330	1110	446	対エイリアン超打たれ強い（被ダメ1/6～1/7）対エイリアン50％の確率で150～180F攻撃力50％に低下50％の確率でバリアブレイク無効（遅くするワープ）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.17	1	1	0	0	0	1875	1875	1875	1875	1875	1875	1875	1875	1875	0	330	no_update
479	2	1	伝説レア	Luminalia	夢幻の精霊ルミナリア	Nature's Guardians Elemental Pixies	Lv 30 + 0	136,000	3	30	31195	6881	範囲	136	375	3675	2246	対エイリアン超打たれ強い（被ダメ1/6～1/7）対エイリアン100％の確率で150～180F攻撃力50％に低下100％の確率でバリアブレイク無効（遅くするワープ）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.17	1	1	0	0	0	6881	6881	6881	6881	6881	6881	6881	6881	6881	0	375	no_update
480	1	0	EX	Gummy Cat	グミネコ		Lv 30 + 0	17,000	1000	9	17	14	単体	37	140	150	190	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	14	14	14	14	14	14	14	14	14	0	140	no_update
480	2	1	EX	Lucky Cat	ラッキーネコ		Lv 30 + 0	17,000	1000	9	17	14	単体	37	140	150	190	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	14	14	14	14	14	14	14	14	14	0	140	no_update
481	1	0	レア	Cat Girl	ねこ娘		Lv 30 + 0	17,000	2	15	5440	2550	単体	64	160	990	1996	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	2550	2550	2550	2550	2550	2550	2550	2550	2550	0	160	no_update
481	2	1	レア	Cat Cat Girl	ネコねこ娘		Lv 30 + 0	22,100	2	15	7140	2581	範囲	83	160	990	1996	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	2581	2581	2581	2581	2581	2581	2581	2581	2581	0	160	no_update
482	1	1	伝説レア	Doktor Heaven	超越科学者ヘヴン博士	Dark Heroes	Lv 30 + 0	187,000	3	8	46070	9872	範囲	140	400	5400	5046	対黒い敵エイリアン超打たれ強い（被ダメ1/6～1/7）	1	1	1	1	1	1	1	1	1	1	1	1	0.17	1	1	0.17	1	1	0	0	0	9872	9872	9872	9872	9872	9872	9872	9872	9872	0	400	no_update
482	2	1	伝説レア	Professor Abyss	時空科学者アビス博士	Dark Heroes	Lv 30 + 0	187,000	3	8	46070	9872	範囲	140	400	5400	5046	対黒い敵エイリアン極ダメージ（与ダメx5～6）	1	1	1	5	1	1	5	1	1	1	1	1	1	1	1	1	1	1	0	0	0	9872	9872	9872	49360	9872	9872	49360	9872	9872	0	400	no_update
483	1	0	超激レア	Soma the Boy Who Desires Happiness	幸せを願った少年ソウマ	Annihilation City	Lv 30 + 0	27,200	6	8	38250	4431	範囲	259	440	4200	3346	対天使エイリアン50％の確率で150～180F動きを遅くする対天使エイリアン50％の確率で150～180F攻撃力50％に低下	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	4431	4431	4431	4431	4431	4431	4431	4431	4431	0	440	no_update
483	2	1	超激レア	Soma the Boy Who Desires Happiness, and Cat	幸せを願った少年ソウマ＆ネコ	Annihilation City	Lv 30 + 0	34,000	6	8	46750	5415	範囲	259	440	4200	3346	対天使エイリアン50％の確率で150～180F動きを遅くする対天使エイリアン50％の確率で150～180F攻撃力50％に低下	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5415	5415	5415	5415	5415	5415	5415	5415	5415	0	440	no_update
484	1	0	レア	Kano and Soma	カノとソウマ		Lv 30 + 0	8,500	2	25	1190	353	範囲	101	190	420	136	対エイリアン打たれ強い（被ダメ1/4～1/5）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.25	1	1	0	0	0	353	353	353	353	353	353	353	353	353	0	190	no_update
484	2	1	レア	Kano and Soma and Cat	カノとソウマとネコ		Lv 30 + 0	8,500	2	25	1190	353	範囲	101	190	420	136	対エイリアン打たれ強い（被ダメ1/4～1/5）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.25	1	1	0	0	0	353	353	353	353	353	353	353	353	353	0	190	no_update
485	1	0	超激レア	Li'l Valkyrie Dark	黒ちびネコヴァルキリー	NEO Best of the Best	Lv 30 + 0	35,700	2	32	24650	5733	範囲	129	345	4200	1546	100％の確率でLv3波動（射程732.5）無効（波動）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	100	0	0	11466	11466	11466	11466	11466	11466	11466	11466	11466	0	345	no_update
485	2	1	超激レア	Dark Rider Valkyrie	黒ちびネコヴァルキリー・紅	NEO Best of the Best	Lv 30 + 0	35,700	2	32	24650	5733	範囲	129	345	4200	1546	100％の確率でLv3波動（射程732.5）無効（波動）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	100	0	0	11466	11466	11466	11466	11466	11466	11466	11466	11466	0	345	no_update
486	1	0	超激レア	Karetto	カレット	Princess Punt	Lv 30 + 0	30,600	3	10	20400	2604	範囲	235	410	3600	1846	対天使エイリアンゾンビ100％の確率で90～108F攻撃力50％に低下対ゾンビゾンビキラー（撃破時蘇生無効）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	2604	2604	2604	2604	2604	2604	2604	2604	2604	0	410	no_update
486	2	1	超激レア	Karetto CC	カレットCC	Princess Punt	Lv 30 + 0	40,800	3	10	27200	3472	範囲	235	410	3600	1846	対天使エイリアンゾンビ100％の確率で90～108F攻撃力50％に低下対ゾンビゾンビキラー（撃破時蘇生無効）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	3472	3472	3472	3472	3472	3472	3472	3472	3472	0	410	no_update
487	1	0	激レア	Hina	ひな		Lv 30 + 0	19,890	3	10	1700	285	単体	179	275	720	946	100％の確率でLv5波動（射程1132.5）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	100	0	0	570	570	570	570	570	570	570	570	570	0	275	no_update
487	2	1	激レア	Swordsman Hina	剣士ひな		Lv 30 + 0	26,520	3	10	2125	356	単体	179	275	720	946	100％の確率でLv5波動（射程1132.5）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	100	0	0	712	712	712	712	712	712	712	712	712	0	275	no_update
488	1	0	超激レア	Eva Unit-08	エヴァ8号機	Neon Genesis Evangelion	Lv 30 + 0	61,200	4	13	32640	4097	範囲	239	450	4575	4346	3連続攻撃10,88010,88010,880（44F50F56F）対浮いてる敵20％の確率でふっとばす対浮いてる敵20％の確率で120～144F動きを止める対浮いてる敵20％の確率で120～144F攻撃力50％に低下対使徒使徒キラー（与ダメx5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	4097	4097	4097	4097	4097	4097	4097	4097	4097	0	450	no_update
488	2	1	超激レア	Eva Unit-08 & Cat	エヴァ8号機＆ネコ	Neon Genesis Evangelion	Lv 30 + 0	61,200	4	13	32640	4097	範囲	239	450	4575	4346	3連続攻撃10,88010,88010,880（44F50F56F）対浮いてる敵20％の確率でふっとばす対浮いてる敵20％の確率で120～144F動きを止める対浮いてる敵20％の確率で120～144F攻撃力50％に低下対使徒使徒キラー（与ダメx5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	4097	4097	4097	4097	4097	4097	4097	4097	4097	0	450	no_update
489	1	0	超激レア	AAA Wunder	空中艦艇ネコヴンダー	Neon Genesis Evangelion	Lv 30 + 0	68,000	5	10	30600	5774	範囲	159	400	5025	5346	対天使ゾンビ超ダメージ（与ダメx3～4）対ゾンビゾンビキラー（撃破時蘇生無効）	1	1	1	1	1	3	1	3	1	1	1	1	1	1	1	1	1	1	0	0	1	5774	5774	5774	5774	5774	17322	5774	17322	5774	0	400	no_update
489	2	1	超激レア	NNN Wunder	希望の船NNNネコヴンダー	Neon Genesis Evangelion	Lv 30 + 0	68,000	5	10	30600	5774	範囲	159	400	5025	5346	対天使ゾンビ超ダメージ（与ダメx3～4）対ゾンビゾンビキラー（撃破時蘇生無効）	1	1	1	1	1	3	1	3	1	1	1	1	1	1	1	1	1	1	0	0	1	5774	5774	5774	5774	5774	17322	5774	17322	5774	0	400	no_update
490	1	0	激レア	Misato Katsuragi	ちびミサト		Lv 30 + 0	28,050	3	10	16660	3204	範囲	156	300	1155	666	対エイリアン50％の確率で120～144F動きを遅くする30％の確率でバリアブレイク無効（遅くする）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	3204	3204	3204	3204	3204	3204	3204	3204	3204	0	300	no_update
490	2	1	激レア	Captain Misato	ヴンダー艦長のちびミサト		Lv 30 + 0	28,050	3	10	16660	3204	範囲	156	300	1155	666	対エイリアン50％の確率で120～144F動きを遅くする30％の確率でバリアブレイク無効（遅くする）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	3204	3204	3204	3204	3204	3204	3204	3204	3204	0	300	no_update
491	1	0	激レア	Ritsuko Akagi	ちびリツコ		Lv 30 + 0	27,200	3	9	20400	3221	範囲	190	300	1125	606	対エイリアン50％の確率で200～240F攻撃力50％に低下無効（攻撃力低下ワープ）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	3221	3221	3221	3221	3221	3221	3221	3221	3221	0	300	no_update
491	2	1	激レア	First Officer Ritsuko	ヴンダー副長のちびリツコ		Lv 30 + 0	27,200	3	9	20400	3221	範囲	190	300	1125	606	対エイリアン50％の確率で200～240F攻撃力50％に低下無効（攻撃力低下ワープ）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	3221	3221	3221	3221	3221	3221	3221	3221	3221	0	300	no_update
492	1	0	激レア	Rei Ayanami (???)	ちびアヤナミレイ（仮称）		Lv 30 + 0	45,900	2	8	5100	1297	範囲	118	180	1185	546	対黒い敵打たれ強い（被ダメ1/4～1/5）対黒い敵30％の確率で200～240F攻撃力50％に低下対使徒使徒キラー（与ダメx5被ダメ1/5）無効（ふっとばす）	1	1	1	1	1	1	1	1	1	1	1	1	0.25	1	1	1	1	1	0	0	0	1297	1297	1297	1297	1297	1297	1297	1297	1297	0	180	no_update
492	2	1	激レア	Awakened Ayanami	目覚めのちびアヤナミ		Lv 30 + 0	45,900	2	8	5100	1297	範囲	118	180	1185	546	対黒い敵打たれ強い（被ダメ1/4～1/5）対黒い敵30％の確率で200～240F攻撃力50％に低下対使徒使徒キラー（与ダメx5被ダメ1/5）無効（ふっとばす）	1	1	1	1	1	1	1	1	1	1	1	1	0.25	1	1	1	1	1	0	0	0	1297	1297	1297	1297	1297	1297	1297	1297	1297	0	180	no_update
